asn,country
46106,['US']
59322,['PH']
201041,['UA']
37918,['JP']
58350,['PL']
52989,['BR']
51979,['KZ']
267140,['BR']
209113,['GB']
21733,['US']
56246,['ID']
199658,['RU']
60691,['RU']
14665,['US']
212825,['UA']
396916,['US']
64043,['BD']
16697,['US']
50401,['UA']
46830,['US']
12531,['DE']
206793,['PL']
203949,['SE']
263206,['AR']
211981,['GE']
204586,['NL']
197701,['PL']
199627,['FR']
26314,['US']
198347,['SE']
26988,['US']
395408,['US']
10054,['KR']
210180,['FI']
39424,['RU']
268271,['BR']
265977,['BR']
35859,['US']
32846,['US']
64262,['US']
1819,['US']
6262,['AU']
270341,['BR']
20722,['RO']
271081,['BR']
42586,['IR']
328575,['ZA']
52865,['BR']
38114,['KR']
271304,['BR']
58666,['NZ']
140699,['TH']
208841,['UA']
63787,"['HK', 'CN']"
198654,['RU']
18191,['AU']
42828,['LB']
63407,['US']
196895,['SI']
205186,['DE']
22686,['CA']
22076,['US']
16890,['US']
63346,['US']
270931,['BR']
5461,['RU']
135427,['MM']
34527,['RU']
64238,['US']
44938,['CH']
212187,['UA']
265731,['AR']
60357,['RU']
54078,['CA']
55031,['US']
13862,['US']
132520,['IN']
37229,['TG']
138720,['IN']
53090,['BR']
57081,['CZ']
271084,['BR']
138287,['IN']
42383,['NL']
25031,['CH']
16192,['RO']
264182,['BR']
30606,['US']
24819,['SE']
137187,['NP']
20365,['CA']
41480,"['DE', 'NL']"
328813,['UG']
34,['US']
26667,"['DE', 'GB', 'US']"
394000,['US']
16182,['PL']
12258,['ZA']
27969,['AR']
"{367,1526,1541}",['US']
21983,['US']
135405,['MM']
201546,['NL']
140047,['AU']
2827,['US']
398786,['NL']
19527,"['BE', 'HK', 'BR', 'CH', 'KR', 'AU', 'JP', 'ID', 'DE', 'US', 'SG', 'IN', 'TW']"
197150,['RU']
23308,['US']
12127,"['US', 'SV']"
36118,['US']
64426,['CH']
135033,['MN']
59459,['RU']
53046,['BR']
10405,['US']
22669,['US']
328182,['GH']
135277,['MY']
1610,['US']
142468,['IN']
204991,['RU']
3474,['US']
11080,['US']
6903,['RU']
46348,['US']
3289,['RO']
135858,['IN']
37280,['NG']
262973,['BR']
47445,['RU']
36199,['US']
53706,['US']
15889,['SI']
54336,['US']
57599,['UA']
328668,['NG']
21603,['MX']
11692,['US']
25970,['US']
21302,['US']
268099,['BR']
266439,['BR']
47903,['SI']
60409,['IT']
270783,['BR']
204590,['CH']
46489,"['HK', 'US']"
56087,['AU']
51165,['RU']
16716,['US']
210195,['KZ']
12268,['US']
199844,['IS']
197564,['SE']
141513,['IN']
10232,['HK']
8122,['US']
203316,['CY']
262738,['BR']
138977,['AU']
397487,['US']
23581,['KR']
45924,['PG']
10499,['US']
40837,['US']
206374,['DE']
397673,['US']
46759,['US']
8932,['AM']
18043,['TW']
269954,['CO']
40812,['US']
12778,['SI']
24162,['TW']
56106,['AU']
33753,['US']
207001,['DE']
262702,['BR']
200310,['FR']
54304,['US']
58726,['MN']
54455,['US']
268755,['BR']
27727,['PY']
43794,['FR']
57036,['RU']
212593,['RO']
212328,['GB']
266404,['BR']
265012,['BR']
205636,['IT']
7057,['CA']
5743,['CA']
268033,['BR']
17585,['KR']
26455,['US']
263459,['BR']
6569,['US']
139957,['ID']
6848,"['BE', 'US', 'AT', 'RU']"
398269,['US']
139302,['PK']
395674,['US']
205925,['IT']
9960,['KR']
136384,['PK']
25821,['US']
135133,['IN']
269014,['BR']
210255,['FR']
4298,['US']
41953,['RO']
271350,['BR']
139854,['BD']
16816,['US']
51949,['BZ']
40320,['US']
18712,['US']
267321,['BR']
132708,['SG']
138830,['ID']
398823,['US']
204343,['RU']
33967,['GB']
262506,['BR']
37587,['NG']
55280,['US']
209726,['OM']
211963,['RU']
41734,['IT']
11003,['US']
205751,['IE']
209181,"['NL', 'BE', 'EG', 'RU', 'DE', 'GB', 'US', 'TR']"
29838,"['NO', 'GB', 'US', 'CA']"
208599,['FI']
206369,['PL']
31765,['CA']
7306,['PH']
51411,['IR']
268476,['BR']
269275,['BR']
64271,"['HK', 'JP']"
62173,['IR']
24758,['RU']
206083,['SC']
46020,['ID']
60290,['RU']
262743,['BR']
138139,['ID']
264254,['BR']
209836,['IR']
138083,['ID']
270036,['GT']
8878,['DE']
15147,['US']
18469,['US']
40239,['US']
15962,['SK']
203941,['PL']
9535,"['HK', 'CN']"
51077,['RU']
140810,['VN']
197916,['TR']
208330,['GB']
202991,['TR']
19323,['US']
27884,"['HN', 'US']"
29049,['AZ']
14047,['US']
51071,['RU']
55428,['IN']
262515,['BR']
265851,['CL']
271412,['BR']
38546,['IN']
393796,['US']
206593,['SE']
60837,['RU']
140715,"['HK', 'PH']"
42231,['RU']
31942,['US']
59460,['PL']
2119,"['NL', 'SE', 'NO', 'US', 'IT']"
135261,['IN']
47654,['RU']
441,['US']
210048,['ES']
33888,['RU']
56928,['NL']
263610,['BR']
395860,['US']
211837,"['BE', 'ES']"
327947,['GH']
137753,['CN']
61297,['UA']
35022,['RU']
22328,['US']
38112,['KR']
269330,['BR']
21663,['US']
399266,['US']
200682,['GB']
198900,['PL']
56427,['CZ']
38301,['PH']
265260,['BR']
203996,['PL']
393289,['US']
12938,['RU']
136676,['IN']
63286,['US']
31127,['SK']
134974,['PH']
25133,"['UA', 'LV']"
204686,['IR']
18299,['KR']
200813,['IT']
5396,['IT']
56991,['RU']
136530,['NP']
54092,"['US', 'SG']"
34476,['TR']
208051,['US']
14211,['US']
141825,['IN']
11361,['US']
132486,['KI']
211034,['UA']
137248,['TH']
365,['US']
38375,['CN']
50017,['DE']
6286,['US']
212429,['RU']
140545,['IN']
45899,['VN']
35019,['BH']
41102,['RU']
268092,['BR']
32393,['US']
42599,['RO']
54834,['US']
12166,['US']
263210,['CO']
59248,['US']
268714,['BR']
60893,['NL']
56263,['AU']
132166,['IN']
38215,['JP']
199951,['SI']
200288,"['UA', 'US']"
47074,['US']
10165,['KR']
56853,['RU']
9660,['HK']
200038,"['GB', 'US']"
263518,['BR']
44626,['RO']
49927,['SI']
198577,['PL']
138969,['PH']
203544,['FR']
51678,['ES']
399108,['US']
268302,['BR']
271177,['BR']
210964,['AL']
13828,['US']
266704,['AR']
136082,['ID']
{37211},['SD']
42610,['RU']
212979,['SI']
209707,['DE']
9583,['IN']
270237,['BR']
396954,['US']
38686,['KR']
5420,"['FI', 'US']"
51458,['FR']
200875,['RU']
31277,['RU']
46215,['US']
21450,['IL']
395243,['US']
270672,['BR']
25867,['US']
269675,['BR']
202475,['MD']
133548,['AU']
37686,['NG']
59946,['NL']
198949,"['EC', 'IL', 'MA', 'HK', 'BE', 'CH', 'KR', 'DE', 'GB', 'US', 'SG', 'TW', 'IT']"
265472,['BR']
53881,['US']
262436,['BR']
204891,['RU']
327990,['SL']
34709,['RU']
39532,['IS']
17970,['PH']
{36040},"['MA', 'JO', 'IN', 'ID']"
210314,"['NO', 'GB', 'US']"
139039,['BD']
399382,['PE']
51153,['RU']
9526,['KR']
11324,['US']
49596,['IR']
11490,['US']
134186,['BD']
202105,['SA']
202838,['RU']
204864,['PL']
140092,['MY']
262714,['BR']
55857,['NZ']
133138,['AU']
53517,['US']
263150,['MX']
268299,['BR']
198994,['BA']
64277,['US']
270358,['BR']
25607,['NI']
48041,['RU']
26065,['US']
30416,['US']
28902,['DE']
398461,['US']
20470,['US']
206026,['KZ']
45956,['AU']
64283,['US']
132417,['IN']
43270,['RU']
135974,['VN']
57195,['SE']
22956,['US']
15355,['US']
31727,"['', 'GB']"
133038,['HK']
18053,['PK']
61152,['RU']
36041,['US']
267017,['BR']
51756,['RU']
55884,"['US', 'AU']"
208573,['RU']
60121,['LT']
55236,['US']
205526,['BG']
328501,['ZA']
55011,['US']
35802,['RU']
51030,['NL']
2055,['US']
264670,['CL']
265141,['BR']
18052,['ID']
271066,['BR']
58195,['RO']
12062,['US']
34740,['RO']
20432,['US']
210252,['FI']
268147,['BR']
263479,['BR']
43727,['RU']
198713,['PL']
31248,['IT']
57120,['RU']
266806,['AR']
134684,"['HK', 'SC']"
132469,['AU']
18413,['TW']
140576,['AU']
31052,['CH']
43305,['DE']
212375,['US']
20005,['US']
18271,['JP']
28615,['BR']
268117,['BR']
24684,['RU']
37130,['ZA']
50187,['RU']
268126,['BR']
141384,['SG']
137615,['IN']
263469,['BR']
209007,['TR']
204064,['CZ']
10546,['US']
6401,['CA']
206019,['PL']
32197,['US']
269701,['BR']
29941,['US']
57366,['IR']
61071,['BG']
137419,['BD']
5978,['US']
42638,['DK']
40282,['CA']
39688,"['AG', 'RU']"
397618,['US']
38236,['AU']
268127,['BR']
26257,['US']
136857,['ID']
267951,['BR']
267386,['BR']
52303,['AR']
42799,['UA']
56744,['RO']
26789,['US']
20240,['US']
2552,['US']
213191,['UA']
140814,['VN']
50655,['NL']
198193,['ES']
397909,['US']
263238,['EC']
36515,['US']
52407,['CL']
139294,['BD']
26814,['US']
262817,['BR']
200948,['IE']
267238,['BR']
45865,['PH']
5800,['US']
399879,['US']
208337,['IT']
395188,['US']
34031,['DE']
200328,['GB']
20755,['DE']
209610,['DE']
208332,['NL']
53657,['US']
33252,['US']
32153,['US']
200964,['HU']
41827,['IT']
42552,['PL']
140170,['IN']
140951,['HK']
18798,['US']
267375,['BR']
208209,['NL']
43186,['DE']
25352,['DK']
32740,['US']
60433,['SE']
269055,['BR']
262740,['BR']
266651,['BR']
48867,['LV']
200433,['IL']
267235,['BR']
269527,['BR']
198293,['UA']
32182,['US']
271004,['BR']
396437,['US']
211202,['RU']
398556,['US']
11648,['US']
48849,['CH']
56294,['AU']
53479,['CA']
270830,['BR']
55919,['SG']
6384,['US']
35553,['IL']
45682,['JP']
43501,['RO']
133829,['ID']
36011,['US']
141972,['ID']
56652,['UA']
134245,['AU']
133163,['TH']
57111,"['US', 'IT']"
49647,['AE']
11769,['US']
28150,['BR']
131713,['ID']
11751,['BR']
7816,['US']
131993,"['US', 'IN']"
395976,['US']
59407,['FR']
8753,['UA']
48305,['IE']
199377,['RU']
47801,['RU']
396849,['US']
34456,['RU']
25274,['HU']
268844,['BR']
9693,['KR']
393516,['US']
133811,['ID']
395254,['CA']
21454,['IT']
59934,['RO']
46289,['US']
11166,['US']
57736,['DK']
204993,['ES']
264323,['BR']
7246,"['US', 'AU', 'JP', 'IE']"
395043,['CA']
12740,['AU']
46930,['US']
23331,['US']
9658,['PH']
59750,['SE']
267312,['BR']
27936,['PA']
51838,['RU']
63789,['JP']
141174,"['HK', 'CN']"
210782,['LT']
19902,['US']
8568,['RU']
393657,['US']
22723,['US']
269950,['DO']
208425,['TR']
9009,"['', 'HK', 'MC', 'LA', 'US', 'SG', 'MT', 'TW', 'KH', 'CN', 'VG', 'LI', 'AU', 'ES', 'ME', 'BE', 'HU', 'QA', 'AO', 'JP', 'CY', 'NZ', 'BT', 'PA', 'TH', 'EC', 'BM', 'CR', 'PK', 'BB', 'RU', 'BA', 'RS', 'PL', 'KZ', 'AM', 'NP', 'MO', 'CL', 'IR', 'CH', 'BS', 'FR', 'KR', 'UZ', 'MD', 'AR', 'CA', 'SI', 'TR', 'UA', 'TJ', 'LK', 'VN', 'BH', 'KW', 'AW', 'PR', 'EE', 'BG', 'AF', 'MY', 'JM', 'AZ', 'IN', 'ZA', 'BY', 'MN', 'IE', 'NO', 'HR', 'NG', 'DE', 'AT', 'BR', 'OM', 'LV', 'CO', 'RO', 'ID', 'NL', 'LT', 'EG', 'GL', 'SK', 'KG', 'BO', 'IT', 'SE', 'GR', 'IL', 'PE', 'BD', 'PT', 'GB', 'LU', 'BN', 'KY', 'DK', 'MX', 'MA', 'PH', 'DZ', 'AD', 'TM', 'VE', 'CZ', 'GE', 'AE', 'SA']"
136054,['ID']
135940,['VN']
268375,['BR']
133448,"['CN', 'HK', 'AT', 'NZ', 'MY', 'US', 'KR']"
56847,['LT']
208694,['LB']
41855,['RU']
396304,"['AI', 'MS', 'KN', 'BB', 'JM']"
8145,['FI']
11604,['US']
207294,['ES']
270964,['BR']
397819,['US']
133952,"['HK', 'CN']"
267756,['EC']
208128,['FR']
263141,['MX']
34421,['BY']
22469,['US']
49558,['RU']
47389,['UA']
44153,['AM']
57033,['UA']
208843,['DE']
21942,"['CZ', 'US']"
264147,['BR']
18123,['JP']
27284,['US']
266420,['BR']
52092,['CZ']
208867,['US']
48005,['BZ']
211164,['RU']
139909,['AU']
140989,['NP']
147039,['MV']
16813,['US']
20128,['US']
46905,['US']
14363,['US']
16509,"['', 'SE', 'IL', 'EE', 'HK', 'PT', 'MV', 'PL', 'GB', 'US', 'SG', 'MT', 'IN', 'ZA', 'TW', 'LU', 'CL', 'CD', 'CN', 'DK', 'IM', 'KN', 'SJ', 'CH', 'IE', 'AU', 'DE', 'FR', 'KR', 'ES', 'BE', 'PH', 'BR', 'AT', 'GI', 'LV', 'JP', 'NZ', 'RO', 'ID', 'CA', 'TR', 'NL', 'TJ', 'BH', 'FI', 'AE', 'RU', 'IT']"
200275,['DE']
266345,['BR']
27961,['AR']
44041,['RU']
45460,['AU']
395361,['US']
35931,['US']
24501,['IN']
31234,['UA']
203377,['TR']
47620,['RU']
9781,['KR']
133257,['IN']
135686,['IN']
207866,"['NL', 'US']"
17581,['KR']
26365,['US']
36363,['US']
397813,['US']
43530,['RU']
135753,['IN']
14614,['US']
265229,['BR']
136827,['ID']
22270,['US']
198290,"['LU', 'FR']"
394110,['US']
56281,['AU']
269080,['BR']
211960,['DE']
45556,['VN']
46776,['US']
269529,['BR']
51041,['RU']
210312,['GR']
28340,['BR']
210278,['IT']
264524,['BR']
52184,['RU']
211938,['PL']
141612,['ID']
18847,['US']
397774,['US']
53500,['US']
395535,['US']
20393,['US']
20190,['US']
55124,['CA']
268545,['BR']
202198,['UA']
46119,['US']
19534,['US']
56846,['RU']
262856,['BR']
140430,['ID']
61685,['BR']
267889,['AR']
201068,['PL']
197688,['UA']
45670,['IN']
55660,['ID']
26436,['US']
33692,['US']
42021,['PL']
271247,['BR']
63763,['VN']
26325,['US']
20045,['CA']
9647,['KR']
265173,['BR']
395133,['US']
271003,['BR']
398958,['US']
22724,"['EC', 'PA']"
32877,['US']
55467,['AU']
22404,['CA']
134847,['MY']
271041,['BR']
264285,['BR']
135478,['ID']
213119,['GB']
35506,['GR']
210302,['EE']
55525,['AU']
397676,['US']
33279,['US']
24009,"['US', 'CN']"
30051,['US']
55854,['SG']
38933,['FI']
31019,['NL']
393592,['US']
44126,['RU']
44515,['IS']
205077,['NL']
33556,['US']
200778,['RU']
137327,['ID']
20929,['RO']
8411,['RU']
42898,"['RS', 'CH']"
139533,['IN']
142508,['IN']
199313,['UA']
398358,['CA']
398949,['US']
393632,['CA']
395812,['US']
202715,['AE']
21275,['RU']
22204,['US']
271481,['BR']
49702,['RU']
8228,['FR']
263152,['BR']
48860,['AM']
58109,['TR']
328491,['SS']
142453,['IN']
270447,['BR']
9893,['AU']
267597,['BR']
270949,['BR']
210991,['DE']
29374,['SI']
267236,['BR']
394647,['US']
23183,['US']
14006,['US']
199261,['NL']
398913,['US']
33554,['CA']
56321,['UA']
45469,['IN']
213377,['DE']
25714,['US']
135448,['ID']
202301,['SE']
139949,['ID']
273,['US']
37369,['NG']
20302,['US']
8619,['GB']
63357,['US']
51096,['HU']
61894,['BR']
57538,['BG']
21925,['CA']
206197,['LB']
31951,['US']
137255,['BD']
211510,['AT']
197740,['ES']
61989,['RU']
25054,['DE']
271840,['EC']
32491,"['US', 'CA']"
42668,['RU']
208950,['CZ']
204734,['NO']
209316,['PL']
265612,['MX']
397585,['US']
328604,['TD']
393670,['US']
209864,"['US', 'BY']"
213027,['DE']
40252,['US']
328724,['KE']
267656,['BR']
205800,['IQ']
328729,['CI']
135990,['VN']
397164,['US']
263855,['BR']
43716,['TR']
20349,['US']
27562,['US']
197278,['UA']
197379,['RU']
53958,['US']
28134,['BR']
263758,['CL']
39600,['FR']
8300,['CH']
132986,['IN']
54038,['US']
43385,['RU']
6300,['US']
49434,"['FR', 'CA']"
2544,['US']
202290,['RU']
9367,['JP']
262530,['BR']
393687,['US']
211239,['CY']
136953,['NZ']
58597,['IN']
15992,['GB']
57002,['GB']
132233,['KR']
264414,['BR']
207634,['RU']
18368,['AU']
49387,['BG']
18891,['US']
43554,['UA']
58385,['ID']
133403,['AU']
47998,['GB']
327749,['ZA']
270717,['BR']
45712,['ID']
26261,['US']
201455,['DK']
207999,['DE']
{9667},['AU']
264989,['BR']
17553,['ID']
205735,['RU']
48783,['UA']
131989,['JP']
19285,['US']
9902,"['HK', 'KH']"
268512,['BR']
39133,['PL']
14430,['US']
30334,['US']
209380,['TR']
5504,['CY']
14306,['US']
57298,"['CZ', 'RU']"
32709,['US']
{3073},['MX']
45403,['KR']
56322,"['HU', 'RU']"
23873,['TH']
52306,['CL']
262561,['BR']
51297,"['US', 'VC']"
328843,['ZA']
36052,['CA']
27759,"['US', 'HT']"
41626,['US']
395978,['US']
12230,['US']
270495,['BR']
398754,['US']
267769,['CO']
394114,['US']
64398,['RO']
142377,['ID']
33133,['US']
27655,['AR']
30758,['TR']
15311,['CL']
207889,['UA']
13746,['US']
136265,"['HK', 'AU', 'SG']"
393733,['CA']
202207,['ES']
51971,['RU']
16882,['US']
270890,['BR']
136102,['ID']
37405,['NG']
57774,['UA']
36051,['US']
57689,['SA']
208644,['DE']
200324,['IR']
137678,['IN']
54874,['CA']
43978,['DE']
33531,['US']
55947,['IN']
140947,['US']
18129,['JP']
29636,['GB']
137578,['BD']
22688,['US']
202202,['RU']
264879,['BR']
267023,['BR']
394554,['CA']
270799,['BR']
201018,['RU']
48967,['GB']
262638,['BR']
56241,['ID']
197187,['PL']
55096,"['GB', 'US', 'JP']"
51256,['RU']
138017,['AU']
11068,['US']
21756,['AR']
270549,['BR']
3450,['US']
27742,['NI']
139192,['BD']
29209,['RU']
39350,['RU']
14742,"['AU', 'US', 'AE']"
203185,"['GB', 'IE']"
262420,['BR']
140552,['MM']
51052,['RS']
135220,['IN']
49167,['RS']
44456,['UA']
12316,['DE']
22259,['US']
41937,['RS']
210329,['GB']
138719,['IN']
136050,['CN']
59454,"['UA', 'RU']"
29316,['DE']
204925,['RU']
24565,['AU']
31298,['BG']
46908,['US']
396384,['US']
328814,['ZA']
269215,['BR']
23387,['US']
203854,['DE']
50730,['UA']
11478,['CA']
201306,['GB']
208450,['KZ']
267380,['BR']
47967,['GB']
46784,['US']
262909,['BR']
132094,['AU']
199615,['PL']
139614,['PH']
212361,['IL']
26771,['US']
29933,['US']
399642,['MF']
38946,['UA']
395510,['US']
43969,['SE']
131916,['JP']
7587,['ID']
209056,['DE']
54958,['US']
14606,['US']
198280,['BG']
13866,['US']
141898,['ID']
263726,['AR']
205841,['SE']
38170,"['AU', 'NZ']"
10156,['KR']
23994,['IN']
41724,['UA']
208092,['RU']
204995,"['NL', 'PL']"
60508,['ES']
19874,['US']
208707,['US']
265172,['BR']
44644,['IS']
31256,['GB']
133884,['NZ']
44537,['MK']
139890,['AU']
200297,['DE']
22122,['MX']
36272,['US']
27656,['BR']
33420,['US']
56131,['AU']
262490,['BR']
51272,['PL']
52945,['BR']
52748,['BR']
31015,['US']
139891,['AU']
55855,"['SG', 'MY']"
206808,['HR']
133843,['ID']
30729,['RU']
393886,['US']
394650,['CA']
61786,['BR']
55098,['US']
131374,['VN']
204534,['PL']
202321,['FR']
6898,"['CH', 'IT']"
268327,['BR']
133430,['BD']
19526,['US']
202769,"['NL', 'TH', 'ES', 'IN', 'BR', 'SC', 'ZA', 'AU', 'JP', 'PL', 'DE', 'GB', 'US', 'FR', 'CA', 'IT']"
267785,['AR']
263514,['BR']
197024,['AE']
49052,['RO']
28716,['IT']
267133,['BR']
203698,['FR']
63942,['US']
39892,['DE']
41161,['UA']
136758,"['HK', 'CN']"
36155,['US']
9144,['GE']
11741,['US']
62519,['US']
267627,['BR']
16877,['US']
6844,['RU']
267918,['AR']
4882,['US']
136669,['IN']
25921,['US']
266240,['BR']
44324,['RU']
22128,['BR']
36315,['US']
36825,['US']
40578,['US']
205904,['GR']
57686,['UA']
396254,['US']
38651,['JP']
54737,['US']
39735,['RU']
132799,['NP']
17420,['TW']
45990,['KR']
197220,['PL']
49864,['AT']
393811,['US']
34293,['CZ']
28743,['RO']
43976,['IT']
52671,['BR']
39873,['PL']
394334,['US']
5728,['US']
34891,['PL']
26809,['US']
52163,['RU']
206314,['PL']
9789,['MN']
19265,['US']
265823,['AR']
8921,['FR']
207593,['PL']
33361,['CA']
45796,['TH']
22728,['US']
32560,['US']
55482,['MY']
5548,['RU']
271887,['AR']
28064,"['CO', 'PA', 'CW']"
202402,['RU']
27257,"['BE', 'CH', 'US', 'IN', 'CA']"
213102,['AT']
48032,['RU']
395999,['US']
13327,['US']
268113,['BR']
44157,['RO']
209054,['DK']
51592,['RU']
394289,['US']
146847,['IN']
62445,['RO']
268346,['BR']
4790,['KR']
208099,['CZ']
201855,['GB']
135180,['IN']
198773,['IL']
43883,['EE']
131893,['JP']
64300,['ID']
268196,['BR']
18450,"['DE', 'US', 'AT', 'NZ']"
52645,['BR']
60340,['IR']
51439,"['GB', 'US']"
393458,['US']
24143,['CN']
12988,['IL']
47434,['UA']
41728,['FR']
34187,['UA']
38077,['TL']
17916,"['GB', 'US', 'AU']"
395259,['US']
327717,['UG']
54943,['US']
52917,['BR']
205505,"['DE', 'FR']"
52550,['BR']
32016,['US']
34921,['BY']
394353,"['CL', 'US']"
32987,['US']
4775,"['PH', 'US']"
19363,['US']
207054,['IT']
26459,['US']
43901,['RU']
3816,"['US', 'CO']"
13810,['US']
139850,['BD']
263700,['CL']
135597,['BD']
16280,['HU']
27246,['US']
50255,['CH']
55936,['NZ']
25888,"['US', 'JP', 'IL', 'MY']"
9140,['GB']
2159,"['US', 'FR']"
211519,['DE']
22337,['US']
205234,['CZ']
57071,['RO']
269930,['PY']
264914,['BR']
37106,['NG']
46433,['US']
59809,['GB']
397999,['US']
9698,['KR']
133075,"['AU', 'NZ']"
393783,['US']
44292,['GB']
43500,['RO']
6895,['ES']
266080,['BR']
396907,['US']
22590,['US']
31049,['DE']
264135,['BR']
20274,['US']
39219,['PL']
393571,['US']
53337,['US']
56570,['RO']
212601,['GB']
30329,['US']
328399,['ZA']
395359,['US']
209138,['IT']
270562,['BR']
7820,['US']
197185,['RU']
202712,['PL']
10912,['US']
14818,['US']
138459,['SG']
266375,['BR']
48155,['BG']
137209,['NP']
270909,['BR']
28935,['ES']
43882,['RU']
23241,['US']
43478,['RU']
28905,['CZ']
43070,['CZ']
27781,"['US', 'SX']"
141428,['TH']
137118,['IN']
31511,['BE']
201894,['BE']
25354,['ES']
15259,['US']
56460,['GB']
206982,['NL']
198099,['RO']
270428,['BR']
198402,['UA']
393649,['US']
62512,['US']
15823,['IL']
62933,['US']
203485,['IT']
45754,['PH']
100,['US']
7014,['US']
55792,['PG']
42871,['AT']
1640,['US']
49940,['ES']
200620,['ES']
26336,['US']
267195,['BR']
265636,['CR']
719,"['FI', 'RO']"
265594,['MX']
58285,['RU']
134261,['IN']
197848,['PL']
62251,['RU']
15773,['GB']
141766,"['HK', 'CN']"
132365,['BD']
23025,['US']
396271,['US']
211690,['DE']
199140,"['RE', 'FR']"
138292,['IN']
328296,['KE']
47282,['RU']
265611,['MX']
399234,['US']
{28036},['GT']
41845,['RU']
10282,['RU']
133527,"['HK', 'US']"
60814,['IT']
204619,['UA']
398398,['US']
133901,['AU']
137051,['NZ']
31927,['US']
47958,['RO']
1982,['US']
1515,['US']
141529,['IN']
60189,['PL']
397145,['US']
11995,['US']
204276,['RU']
395198,['CA']
211172,['MK']
44229,['DE']
56710,['ES']
39951,['CA']
139996,['ID']
328013,['ZA']
142022,['AU']
271135,['BR']
28890,['RU']
45769,['IN']
201900,['FR']
17939,['JP']
58784,['JP']
31336,['RU']
134088,['MY']
396045,['CA']
45280,['NZ']
265239,['BR']
394800,['US']
201038,['EE']
204904,['IR']
9792,['AU']
268195,['BR']
60087,['IT']
15490,['GB']
202705,['RO']
28865,['TR']
24597,['PL']
19281,['US']
30550,['US']
396969,['US']
61140,['RU']
62074,['RO']
11019,"['NL', 'US']"
32267,['US']
204444,"['DE', 'PL']"
394513,['US']
267166,['BR']
51904,['RU']
398663,['US']
268607,['BR']
59754,['IR']
39956,['US']
34809,['FR']
198440,['GB']
140398,['ID']
15177,['US']
21750,['US']
24661,['GB']
16574,['US']
32067,['US']
200873,['IT']
48062,['DE']
271537,['BR']
203695,['RU']
264549,['BR']
55219,['US']
51427,['RU']
47300,['FR']
136549,['AU']
141457,['AU']
212887,['PL']
47538,['CH']
52195,['PL']
394979,['US']
203451,['RU']
16199,['RO']
49154,['RU']
204806,['QA']
{138785},['IN']
328431,['ZA']
33573,['US']
34156,['DE']
44765,['AT']
56050,['TH']
24347,['NZ']
46586,['US']
269456,['BR']
45486,['AU']
206889,['SE']
19310,['US']
28731,['DE']
201081,['FR']
39803,['RO']
208810,['US']
9122,['RU']
395085,['US']
268229,['BR']
265405,['BR']
393420,['US']
269278,['BR']
138755,['IN']
50831,['UA']
51171,['PT']
31447,['UA']
51788,['IR']
133501,['AU']
137925,['BT']
264926,['BR']
7355,['US']
199776,['IT']
211884,['SI']
57994,['GB']
34303,['RU']
6303,"['GB', 'US']"
393643,['US']
205843,['DE']
52088,['DE']
29515,['DE']
33743,['US']
15049,['US']
44611,['GB']
31117,['SK']
207311,['PL']
57779,['CZ']
36646,['US']
207058,['ES']
40908,['US']
39113,['RU']
61671,['BR']
197630,['PL']
8681,"['ES', 'SE', 'NG', 'JE', 'GB', 'GG', 'IT']"
137706,['BD']
11283,['US']
399105,['CA']
394632,['US']
269382,['BR']
134284,['IN']
197476,['RO']
58125,['IR']
264568,['BR']
53797,['US']
35571,['RU']
263143,['BR']
266626,['BR']
42263,['DE']
31417,['IL']
208895,['GB']
43109,['UA']
393962,['US']
12447,['AT']
13748,['US']
58096,['RU']
200606,['SE']
51655,['RU']
203627,['RU']
135457,['ID']
26957,['US']
27296,['US']
27217,['US']
265684,['GT']
48677,['RU']
50211,['UA']
136362,['IN']
6503,"['US', 'MX', 'IT']"
203848,['IT']
262503,['BR']
265870,['AR']
263496,['BR']
52896,['BR']
395501,['US']
16978,['US']
10896,['US']
141437,['AU']
137130,['IN']
31605,['RO']
57294,['CZ']
132900,['AU']
269875,['CL']
267215,['BR']
212818,['NL']
43773,['UA']
262408,['BR']
136428,['BD']
398478,['US']
30619,['MZ']
26550,['US']
41765,"['US', 'FR']"
328863,['ZA']
44172,['RU']
25787,['US']
61845,['BR']
1516,['US']
263619,['BR']
63445,['US']
56588,['EE']
33438,"['CL', 'NL', 'TH', 'ES', 'unknown', 'HK', 'DK', 'AU', 'JP', 'AR', 'PL', 'DE', 'GB', 'US', 'SG', 'FR', 'CA', 'IT']"
44742,['UA']
8409,['RU']
138794,['IN']
27810,['CO']
1614,['US']
137149,['IN']
212417,['IT']
269849,['AR']
49967,['GB']
264344,['BR']
19870,['US']
270389,['BR']
60803,['IT']
138052,['ID']
56417,['RO']
41481,['CH']
13232,"['DE', 'US', 'FR']"
54768,['US']
38511,['ID']
39847,['FR']
208973,['NL']
197813,['PL']
60722,['RU']
35667,['FR']
132492,['AU']
34711,['RO']
14073,['US']
204320,['DE']
396002,['US']
206195,['ES']
394271,['US']
201975,['NL']
206819,"['GB', 'PK']"
27496,['US']
35644,['RU']
42757,['SI']
202580,"['GB', 'RU']"
57176,['RO']
22822,"['AU', 'JP', 'DE', 'GB', 'US', 'SG', 'ZA']"
141371,['MY']
52760,['BR']
203770,['FR']
10680,['US']
262539,['BR']
268650,['BR']
198072,['PL']
32421,"['US', 'unknown']"
205525,['IT']
39284,"['UA', 'RU']"
